Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl
2016-08-09,CTD12,4173438,695414,0.1192,0.0917,0.0715,0.0456,0.0386,0.0309,0.0292,0.0262,0.0252,0.0077,0.0006,0.015,0.0125,
2016-09-08,CTD1,4187246,695025,0.1222,0.0924,0.0745,0.0498,0.0428,0.0348,0.0343,0.0289,0.029,0.0086,0.0007,0.017,0.0124,18.69
2016-09-08,CTD2,4181518,693105,0.1193,0.0889,0.0689,0.0435,0.0371,0.0301,0.0289,0.0242,0.0244,0.0078,0.0007,0.0123,0.009,
2016-09-08,CTD3,4181698,695238,0.1178,0.0865,0.0661,0.0406,0.0346,0.0275,0.0261,0.0215,0.0218,0.0072,0.0005,0.0099,0.0072,
2016-09-08,CTD4,4180266,698264,0.1196,0.0895,0.0668,0.044,0.0375,0.0311,0.0301,0.0256,0.0254,0.0075,0.0005,0.0142,0.0107,
2016-09-08,CTD5,4179450,700268,0.1238,0.095,0.0721,0.0403,0.0353,0.0322,0.0307,0.0267,0.0268,0.0081,0.0006,0.016,0.012,0.94
2016-09-08,CTD6,4176009,695829,0.1166,0.0862,0.0644,0.04,0.0337,0.0272,0.0251,0.021,0.0211,0.0072,0.0005,0.0095,0.007,
2016-09-08,CTD7,4176724,690397,0.1202,0.0895,0.0703,0.0444,0.0377,0.0308,0.0298,0.0244,0.0248,0.0074,0.0006,0.0119,0.0083,
2016-09-08,CTD9,4171106,693183,0.121,0.0933,0.0792,0.0541,0.0467,0.0355,0.0347,0.0297,0.0297,0.0084,0.0005,0.0174,0.0126,
2016-09-08,CTD10,4170388,695646,0.1201,0.0914,0.0751,0.049,0.0424,0.0322,0.0314,0.0262,0.0258,0.0083,0.0005,0.0139,0.0101,
2016-09-08,CTD11,4169609,700351,0.1194,0.0905,0.0721,0.0469,0.0402,0.033,0.0317,0.0269,0.0276,0.0085,0.0006,0.0159,0.0116,
2016-09-08,CTD12,4173438,695414,0.1191,0.0888,0.0687,0.0447,0.0377,0.0305,0.029,0.0241,0.0244,0.0078,0.0006,0.0125,0.0095,
2017-06-30,CTD1,4187246,695025,0.1269,0.1037,0.0838,0.0483,0.039,0.032,0.0306,0.0285,0.0254,0.0102,0.0011,0.0166,0.0121,1.1285
2017-06-30,CTD2,4181518,693105,0.1399,0.12,0.1002,0.0709,0.0638,0.0594,0.0587,0.0569,0.0536,0.0197,0.0011,0.0439,0.0355,1.1325
2017-06-30,CTD3,4181698,695238,0.1405,0.1194,0.0961,0.0713,0.0654,0.0623,0.0622,0.0601,0.0585,0.021,0.001,0.047,0.039,1.77
2017-06-30,CTD4,4180266,698264,0.1411,0.12,0.0984,0.0707,0.0647,0.0602,0.0595,0.0569,0.0562,0.02,0.0009,0.0447,0.0366,1.857
2017-06-30,CTD5,4179450,700268,0.1329,0.1121,0.0889,0.0554,0.0511,0.0465,0.0448,0.0457,0.0414,0.0149,0.0008,0.0321,0.0257,0.645
2017-06-30,CTD6,4176009,695829,0.1479,0.1263,0.1068,0.0807,0.0747,0.0705,0.0707,0.0667,0.0675,0.0239,0.0008,0.0552,0.0456,2.1715
2017-06-30,CTD7,4176724,690397,0.1519,0.1358,0.1209,0.086,0.0778,0.0721,0.0724,0.0683,0.0672,0.0243,0.001,0.0549,0.0452,1.8815
2017-06-30,CTD8,4174178,693048,0.1502,0.1313,0.1128,0.0833,0.0768,0.0723,0.0732,0.0688,0.0687,0.0245,0.001,0.0571,0.0471,1.17
2017-06-30,CTD9,4171106,693183,0.155,0.1406,0.1277,0.1012,0.0887,0.0762,0.0759,0.0719,0.0705,0.0246,0.001,0.0584,0.0477,
2017-06-30,CTD10,4170388,695646,0.1498,0.1287,0.1061,0.0824,0.077,0.0733,0.0733,0.0692,0.07,0.0245,0.0009,0.0577,0.0477,0.774
2017-06-30,CTD11,4169609,700351,0.1653,0.1398,0.12,0.1001,0.0959,0.0929,0.0952,0.0838,0.0929,0.0326,0.0012,0.0776,0.0664,1.3170000000000002
2017-06-30,CTD12,4173438,695414,0.1496,0.1297,0.1105,0.0839,0.0776,0.0726,0.0734,0.0688,0.0695,0.0244,0.0009,0.0576,0.0482,1.7675
2018-02-20,CTD1,4187246,695025,0.1509,0.1164,0.0954,0.0749,0.0762,0.0789,0.0853,0.0733,0.0885,0.0411,0.0142,0.0865,0.0899,3.802
2018-02-20,CTD2,4181518,693105,0.1416,0.1113,0.0892,0.0594,0.0561,0.0563,0.0582,0.0539,0.0557,0.0259,0.0109,0.0526,0.0482,5.21
2018-02-20,CTD3,4181698,695238,0.1309,0.0983,0.0747,0.04,0.0344,0.03,0.0276,0.0245,0.0225,0.0088,0.0035,0.0134,0.0081,4.684
2018-02-20,CTD4,4180266,698264,0.1226,0.0896,0.0665,0.0318,0.0259,0.0209,0.0189,0.0151,0.0143,0.0055,0.0007,0.0035,0.0022,4.715
2018-02-20,CTD5,4179450,700268,0.1267,0.097,0.0707,0.0275,0.0213,0.0181,0.016,0.0126,0.0112,0.005,0.0007,0.0027,0.0019,0.6575
2018-02-20,CTD6,4176009,695829,0.1225,0.0897,0.0677,0.0327,0.0265,0.0208,0.0187,0.0148,0.0142,0.0054,0.0006,0.0036,0.0021,8.5065
2018-02-20,CTD7,4176724,690397,0.1282,0.0958,0.0754,0.0395,0.0342,0.0303,0.0292,0.0238,0.0244,0.0093,0.0027,0.0148,0.0111,3.41
2018-02-20,CTD8,4174178,693048,0.1271,0.0953,0.0749,0.0368,0.0309,0.0259,0.0244,0.0207,0.0199,0.0091,0.0029,0.0101,0.0074,3.8435
2018-02-20,CTD9,4171106,693183,0.1286,0.1016,0.0864,0.0492,0.0398,0.0247,0.0228,0.0179,0.0169,0.0057,0.0006,0.0056,0.0037,
2018-02-20,CTD10,4170388,695646,0.122,0.0896,0.0705,0.0331,0.027,0.0206,0.0188,0.015,0.0139,0.0051,0.0007,0.0035,0.0023,8.673
2018-02-20,CTD11,4169609,700351,0.1197,0.0893,0.0688,0.033,0.0263,0.02,0.0179,0.0144,0.0131,0.0059,0.0008,0.0039,0.0027,8.1565
2018-02-20,CTD12,4173438,695414,0.123,0.0903,0.07,0.0335,0.0282,0.0228,0.0205,0.0157,0.0154,0.0057,0.0007,0.0045,0.0027,8.4695
2018-03-07,CTD1,4187246,695025,0.128,0.1014,0.0829,0.0406,0.0323,0.0232,0.022,0.0174,0.016,0.0077,0.0008,0.0055,0.0037,5.204000000000001
2018-03-07,CTD2,4181518,693105,0.1211,0.0899,0.0701,0.034,0.0283,0.0223,0.0207,0.0169,0.0152,0.0077,0.0008,0.0052,0.0033,7.0565
2018-03-07,CTD3,4181698,695238,0.1209,0.0901,0.0718,0.0343,0.0286,0.0211,0.0199,0.016,0.0145,0.0069,0.0006,0.0043,0.0028,6.4025
2018-03-07,CTD4,4180266,698264,0.1229,0.0941,0.0781,0.0364,0.0293,0.0222,0.0204,0.016,0.0154,0.0075,0.0008,0.005,0.0037,4.2625
2018-03-07,CTD5,4179450,700268,0.1188,0.0898,0.0669,0.0261,0.0212,0.0175,0.0159,0.0125,0.0114,0.0059,0.0006,0.0033,0.0023,0.8400000000000001
2018-03-07,CTD6,4176009,695829,0.117,0.0854,0.0649,0.0306,0.0248,0.0194,0.0172,0.0137,0.0125,0.0061,0.0006,0.0031,0.0019,6.887499999999999
2018-03-07,CTD7,4176724,690397,0.1198,0.0896,0.0693,0.0322,0.0261,0.021,0.0186,0.015,0.0133,0.0068,0.0008,0.0034,0.0018,3.9505
2018-03-07,CTD8,4174178,693048,0.12,0.091,0.0715,0.0327,0.0265,0.021,0.0189,0.0151,0.0138,0.007,0.0007,0.0043,0.003,4.205
2018-03-07,CTD9,4171106,693183,0.1212,0.0934,0.0754,0.0395,0.0293,0.0192,0.0175,0.0136,0.0122,0.0065,0.0009,0.0035,0.002,
2018-03-07,CTD10,4170388,695646,0.1165,0.0847,0.0643,0.0297,0.0242,0.0189,0.0171,0.0131,0.0114,0.0059,0.0007,0.0029,0.0019,5.4990000000000006
2018-03-07,CTD11,4169609,700351,0.1168,0.0875,0.0683,0.0307,0.0246,0.0183,0.0159,0.0129,0.0109,0.0057,0.0006,0.0029,0.0018,4.8645
2018-03-07,CTD12,4173438,695414,0.1177,0.0863,0.0649,0.0303,0.0252,0.0196,0.0179,0.0141,0.0135,0.007,0.0009,0.004,0.003,5.699999999999999
2018-05-16,CTD1,4187246,695025,0.1288,0.1063,0.086,0.0524,0.0458,0.0391,0.0388,0.0346,0.0324,0.0109,0.0009,0.0237,0.0181,2.67
2018-05-16,CTD2,4181518,693105,0.1333,0.1088,0.0879,0.0576,0.0511,0.048,0.0474,0.0443,0.0427,0.014,0.001,0.0331,0.0264,3.0215
2018-05-16,CTD3,4181698,695238,0.1319,0.1072,0.0854,0.058,0.0529,0.0488,0.0483,0.045,0.044,0.0142,0.0009,0.0343,0.0275,3.2635
2018-05-16,CTD4,4180266,698264,0.128,0.1032,0.0809,0.0526,0.0474,0.0437,0.043,0.0402,0.0389,0.0128,0.0009,0.0302,0.0243,2.4305
2018-05-16,CTD5,4179450,700268,0.1323,0.1109,0.0912,0.055,0.0491,0.0462,0.046,0.043,0.0424,0.0135,0.0008,0.0328,0.0263,0.6575
2018-05-16,CTD6,4176009,695829,0.1353,0.1117,0.0882,0.0602,0.054,0.0508,0.0502,0.0471,0.0474,0.0149,0.001,0.0367,0.0297,1.0015
2018-05-16,CTD7,4176724,690397,0.1388,0.1205,0.1079,0.0654,0.057,0.0492,0.0491,0.0449,0.044,0.0145,0.0009,0.0335,0.0264,3.8385
2018-05-16,CTD8,4174178,693048,0.1362,0.1156,0.0964,0.062,0.0558,0.0522,0.0517,0.0491,0.0483,0.0152,0.0008,0.0376,0.0304,1.128
2018-05-16,CTD9,4171106,693183,0.1407,0.1235,0.1128,0.0854,0.0727,0.0554,0.0559,0.0514,0.0502,0.0153,0.0008,0.0387,0.0307,
2018-05-16,CTD10,4170388,695646,0.1359,0.1134,0.0934,0.0637,0.0565,0.0534,0.0523,0.0494,0.0488,0.0156,0.0007,0.0392,0.0317,2.6215
2018-05-16,CTD11,4169609,700351,0.1395,0.1129,0.0947,0.064,0.0574,0.054,0.0557,0.0463,0.0519,0.0161,0.0008,0.0399,0.0337,1.6815
2018-05-16,CTD12,4173438,695414,0.1384,0.1165,0.0948,0.0642,0.0589,0.0554,0.0559,0.0513,0.0514,0.0161,0.0007,0.0415,0.0338,0.8255
2018-06-20,CTD1,4187246,695025,0.1414,0.1194,0.0985,0.0734,0.0662,0.0618,0.0605,0.0578,0.0572,0.0135,0.0008,0.0451,0.0358,0.9615
2018-06-20,CTD2,4181518,693105,0.1438,0.1218,0.1002,0.0717,0.0655,0.0632,0.0633,0.058,0.0592,0.014,0.0008,0.0469,0.0374,0.9225
2018-06-20,CTD3,4181698,695238,0.1444,0.1221,0.0997,0.0745,0.0684,0.0655,0.0653,0.061,0.0618,0.015,0.0007,0.0498,0.0402,1.3165
2018-06-20,CTD4,4180266,698264,0.1328,0.108,0.084,0.0573,0.0514,0.0475,0.047,0.0432,0.0423,0.0105,0.0006,0.0325,0.0256,0.569
2018-06-20,CTD5,4179450,700268,0.1418,0.1217,0.1004,0.0645,0.057,0.055,0.0544,0.0513,0.0512,0.0127,0.0006,0.0408,0.0318,0.4875
2018-06-20,CTD6,4176009,695829,0.1424,0.1208,0.0987,0.0704,0.0637,0.0612,0.0613,0.0562,0.0577,0.0139,0.0006,0.0458,0.0362,0.8835
2018-06-20,CTD7,4176724,690397,0.1426,0.1194,0.0972,0.072,0.0653,0.062,0.0625,0.0579,0.0585,0.0146,0.0007,0.0458,0.0366,0.5525
2018-06-20,CTD8,4174178,693048,0.1454,0.1261,0.1073,0.0756,0.0675,0.0646,0.0648,0.0604,0.0614,0.0145,0.0007,0.0492,0.0392,1.0095
2018-06-20,CTD9,4171106,693183,0.1501,0.1334,0.1181,0.0899,0.0767,0.0653,0.065,0.0603,0.0614,0.0144,0.0007,0.0493,0.0392,
2018-06-20,CTD10,4170388,695646,0.1455,0.1227,0.102,0.0766,0.0689,0.0658,0.066,0.0609,0.0631,0.0149,0.0006,0.0498,0.0404,2.6185
2018-06-20,CTD11,4169609,700351,0.1468,0.1151,0.0987,0.0725,0.0656,0.0644,0.0647,0.0538,0.0632,0.0154,0.0007,0.0505,0.0409,0.448
2018-06-20,CTD12,4173438,695414,0.1488,0.1282,0.1072,0.0806,0.0739,0.0707,0.0718,0.0664,0.0684,0.0159,0.0007,0.0548,0.0445,1.9945
2018-07-10,CTD1,4187246,695025,0.1542,0.1304,0.1112,0.0888,0.0809,0.0773,0.0783,0.0706,0.075,0.017,0.001,0.0587,0.0459,0.5735
2018-07-10,CTD2,4181518,693105,0.1545,0.1333,0.1121,0.0832,0.0759,0.0736,0.0745,0.068,0.0707,0.0161,0.001,0.0549,0.0432,0.3755
2018-07-10,CTD3,4181698,695238,0.1528,0.1303,0.1075,0.0826,0.0754,0.0736,0.0742,0.0678,0.0716,0.0161,0.0008,0.056,0.0445,0.714
2018-07-10,CTD4,4180266,698264,0.1526,0.128,0.1059,0.0841,0.0768,0.075,0.0755,0.0682,0.0725,0.0162,0.001,0.0583,0.0456,1.9545
2018-07-10,CTD5,4179450,700268,0.1579,0.1367,0.1179,0.089,0.0814,0.0795,0.0813,0.0742,0.0792,0.0169,0.0009,0.0637,0.0507,1.035
2018-07-10,CTD6,4176009,695829,0.1483,0.124,0.1031,0.0778,0.0702,0.0675,0.0681,0.0616,0.065,0.0147,0.0011,0.0499,0.0399,2.902
2018-07-10,CTD7,4176724,690397,0.1464,0.1217,0.0999,0.0753,0.0681,0.065,0.0656,0.0606,0.0614,0.014,0.0011,0.0464,0.036,0.667
2018-07-10,CTD8,4174178,693048,0.151,0.1289,0.1122,0.0829,0.0745,0.0706,0.0717,0.0656,0.068,0.0154,0.001,0.0532,0.0414,2.1655
2018-07-10,CTD9,4171106,693183,0.147,0.1278,0.112,0.0838,0.0726,0.0622,0.0625,0.0564,0.0587,0.0136,0.0009,0.0447,0.0337,
2018-07-10,CTD10,4170388,695646,0.151,0.1258,0.1059,0.0828,0.0767,0.074,0.0748,0.067,0.0722,0.0166,0.001,0.0568,0.0458,1.7405
2018-07-10,CTD11,4169609,700351,0.1505,0.1229,0.1023,0.0791,0.0718,0.0698,0.0707,0.062,0.0677,0.0165,0.0008,0.0538,0.043,2.2635
2018-07-10,CTD12,4173438,695414,0.1525,0.1289,0.1096,0.0844,0.0772,0.0754,0.0757,0.0684,0.0734,0.0164,0.001,0.0581,0.046,2.783
2018-08-29,CTD1,4187246,695025,0.1287,0.0982,0.0783,0.0507,0.0453,0.0415,0.0407,0.0352,0.0363,0.0108,0.0008,0.0215,0.0146,0.4965
2018-08-29,CTD2,4181518,693105,0.1281,0.0981,0.0742,0.0453,0.0396,0.0371,0.0359,0.0307,0.0318,0.0098,0.0006,0.0168,0.0118,0.565
2018-08-29,CTD3,4181698,695238,0.1262,0.096,0.0709,0.042,0.0361,0.0331,0.0319,0.0269,0.0273,0.0096,0.0008,0.0135,0.0095,0.7344999999999999
2018-08-29,CTD4,4180266,698264,0.1273,0.0958,0.07,0.0444,0.0388,0.0355,0.0348,0.0296,0.0308,0.0098,0.0007,0.0163,0.0117,0.747
2018-08-29,CTD5,4179450,700268,0.1288,0.1005,0.0778,0.0437,0.0372,0.0341,0.033,0.0283,0.0286,0.0098,0.0007,0.0161,0.0113,0.3625
2018-08-29,CTD6,4176009,695829,0.1253,0.0958,0.072,0.0427,0.0364,0.033,0.0312,0.0265,0.0269,0.0091,0.0006,0.0138,0.0099,1.3005
2018-08-29,CTD7,4176724,690397,0.127,0.0968,0.0744,0.0461,0.0404,0.0366,0.0361,0.0304,0.0313,0.01,0.0007,0.0173,0.0119,0.8835
2018-08-29,CTD8,4174178,693048,0.126,0.0969,0.0747,0.0442,0.0377,0.033,0.0321,0.0274,0.0274,0.0088,0.0007,0.0137,0.0095,1.4885
2018-08-29,CTD9,4171106,693183,0.1291,0.1037,0.0862,0.0571,0.0471,0.038,0.0372,0.0324,0.033,0.0101,0.0007,0.0206,0.0143,
2018-08-29,CTD10,4170388,695646,0.1244,0.0937,0.0706,0.0426,0.0367,0.0331,0.0324,0.027,0.028,0.0092,0.0006,0.0151,0.0106,1.6025
2018-08-29,CTD11,4169609,700351,0.1252,0.0956,0.0713,0.0442,0.0379,0.0338,0.0328,0.0277,0.0289,0.0095,0.0006,0.0161,0.0109,0.8745
2018-08-29,CTD12,4173438,695414,0.125,0.0962,0.0747,0.0428,0.0363,0.0322,0.0304,0.026,0.026,0.0086,0.0007,0.0131,0.0091,1.3375
2018-10-03,CTD1,4187246,695025,0.1203,0.0856,0.0614,0.0313,0.0252,0.0211,0.0202,0.0153,0.0157,0.005,0.0006,0.0065,0.0048,0.325
2018-10-03,CTD2,4181518,693105,0.1197,0.0859,0.0587,0.0291,0.0232,0.0198,0.0193,0.0145,0.0135,0.0045,0.0006,0.0047,0.0027,0.4595
2018-10-03,CTD3,4181698,695238,0.1186,0.0853,0.0579,0.0276,0.0223,0.019,0.0175,0.0134,0.0124,0.0045,0.0006,0.004,0.0027,0.348
2018-10-03,CTD4,4180266,698264,0.1202,0.0832,0.0554,0.0286,0.0229,0.0193,0.0191,0.0139,0.0141,0.0047,0.0006,0.005,0.0032,0.24
2018-10-03,CTD5,4179450,700268,0.1221,0.0917,0.0659,0.0282,0.0223,0.0188,0.0178,0.0134,0.0131,0.0045,0.0005,0.0047,0.0031,0.11
2018-10-03,CTD6,4176009,695829,0.1186,0.0865,0.0613,0.0288,0.0222,0.0185,0.017,0.0133,0.0126,0.0045,0.0005,0.0037,0.0027,1.05
2018-10-03,CTD7,4176724,690397,0.1185,0.0841,0.0574,0.0283,0.0227,0.0197,0.0182,0.0138,0.0134,0.0045,0.0007,0.0042,0.0022,0.2985
2018-10-03,CTD8,4174178,693048,0.123,0.0937,0.073,0.0351,0.0264,0.0198,0.0187,0.014,0.0134,0.0045,0.0006,0.0038,0.0028,1.386
2018-10-03,CTD9,4171106,693183,0.1239,0.0949,0.0754,0.0418,0.0313,0.0206,0.0201,0.0152,0.0149,0.0047,0.0006,0.0058,0.0039,
2018-10-03,CTD10,4170388,695646,0.1196,0.0862,0.0603,0.0303,0.0238,0.0196,0.0185,0.0141,0.0138,0.0044,0.0006,0.0047,0.0031,1.0775
2018-10-03,CTD11,4169609,700351,0.118,0.0863,0.0588,0.0297,0.0239,0.0198,0.0186,0.0146,0.0139,0.0047,0.0005,0.0056,0.004,0.6685
2018-10-03,CTD12,4173438,695414,0.1201,0.0902,0.067,0.0313,0.024,0.0192,0.0179,0.0135,0.0132,0.005,0.0006,0.0038,0.0025,1.2645
2018-11-07,CTD1,4187246,695025,0.1276,0.0903,0.0618,0.0318,0.0267,0.0226,0.0203,0.0161,0.0146,0.0063,0.0008,0.0043,0.0033,0.685
2018-11-07,CTD2,4181518,693105,0.1262,0.0915,0.0611,0.0291,0.0236,0.0204,0.0174,0.0143,0.0122,0.0063,0.0007,0.0025,0.0017,0.4165
2018-11-07,CTD3,4181698,695238,0.1255,0.09,0.0597,0.0285,0.0232,0.0196,0.0169,0.0134,0.0121,0.0054,0.0007,0.0022,0.0015,0.991
2018-11-07,CTD4,4180266,698264,0.1254,0.0882,0.0566,0.0284,0.0228,0.019,0.0174,0.0134,0.0122,0.0059,0.0005,0.0024,0.0017,1.5095
2018-11-07,CTD5,4179450,700268,0.1309,0.0998,0.0689,0.0279,0.0224,0.0189,0.0166,0.013,0.0117,0.0054,0.0006,0.0021,0.0013,0.6499999999999999
2018-11-07,CTD6,4176009,695829,0.1267,0.094,0.0659,0.0297,0.0239,0.0192,0.0164,0.0127,0.012,0.0057,0.0008,0.0021,0.0008,1.7005
2018-11-07,CTD7,4176724,690397,0.124,0.0875,0.0573,0.0284,0.0234,0.0204,0.0174,0.0138,0.0132,0.006,0.0005,0.0028,0.0016,0.456
2018-11-07,CTD8,4174178,693048,0.1309,0.1011,0.0741,0.0334,0.0258,0.0197,0.0173,0.0134,0.0125,0.0053,0.0007,0.002,0.0011,1.2045
2018-11-07,CTD9,4171106,693183,0.1298,0.0997,0.0753,0.0394,0.0292,0.0199,0.0175,0.0137,0.0124,0.0054,0.0005,0.0037,0.0023,
2018-11-07,CTD10,4170388,695646,0.1238,0.0879,0.0575,0.0281,0.0225,0.0189,0.0163,0.0128,0.0117,0.0054,0.0006,0.0024,0.0017,1.099
2018-11-07,CTD11,4169609,700351,0.1223,0.088,0.058,0.0281,0.0226,0.0183,0.0157,0.0126,0.0112,0.0054,0.0007,0.0027,0.0016,0.8415
2018-11-07,CTD12,4173438,695414,0.1246,0.0911,0.0622,0.0279,0.0225,0.0189,0.0167,0.0132,0.0117,0.0054,0.0005,0.002,0.0014,1.0339999999999998
2019-03-12,CTD1,4187246,695025,0.1294,0.0947,0.069,0.0385,0.0323,0.0269,0.026,0.0203,0.0199,0.0075,0.0008,0.0075,0.0051,0.2465
2019-03-12,CTD2,4181518,693105,0.1296,0.0979,0.0703,0.0346,0.0281,0.0251,0.0231,0.0183,0.017,0.0067,0.0006,0.0053,0.0032,0.574
2019-03-12,CTD3,4181698,695238,0.1287,0.0971,0.0693,0.0337,0.0276,0.0236,0.0219,0.0175,0.0168,0.0065,0.0007,0.0053,0.0033,0.5920000000000001
2019-03-12,CTD4,4180266,698264,0.1256,0.0902,0.0607,0.0321,0.0266,0.0233,0.0209,0.0167,0.0163,0.0064,0.0006,0.0056,0.0034,0.369
2019-03-12,CTD5,4179450,700268,0.131,0.1038,0.0784,0.0322,0.0254,0.0224,0.0209,0.0165,0.0164,0.0068,0.0006,0.0056,0.004,0.225
2019-03-12,CTD6,4176009,695829,0.1259,0.0948,0.0671,0.0313,0.0255,0.0225,0.0206,0.0162,0.0151,0.0062,0.0006,0.0049,0.003,0.363
2019-03-12,CTD7,4176724,690397,0.125,0.0904,0.0621,0.0319,0.0264,0.0228,0.0212,0.0166,0.0159,0.0063,0.0008,0.0047,0.0028,0.302
2019-03-12,CTD8,4174178,693048,0.1231,0.0891,0.0612,0.0301,0.0246,0.021,0.0192,0.0153,0.0142,0.006,0.0006,0.0042,0.0027,0.303
2019-03-12,CTD9,4171106,693183,0.1305,0.1029,0.0842,0.0501,0.0376,0.0225,0.0215,0.0171,0.0159,0.0064,0.0006,0.0064,0.0043,0.252
2019-03-12,CTD10,4170388,695646,0.1235,0.0891,0.0612,0.0323,0.0268,0.0232,0.0214,0.0178,0.0171,0.0069,0.0006,0.0067,0.0055,0.3924999999999999
2019-03-12,CTD11,4169609,700351,0.1242,0.0907,0.063,0.0334,0.0278,0.0238,0.0223,0.0177,0.0176,0.0069,0.0006,0.0071,0.0053,0.2435
2019-03-12,CTD12,4173438,695414,0.1272,0.0985,0.0728,0.0328,0.0264,0.0224,0.0207,0.0165,0.0157,0.0062,0.0006,0.0051,0.0033,0.3635
2019-06-25,CTD1,4187246,695025,0.1613,0.1389,0.1205,0.1017,0.0955,0.0928,0.0949,0.0872,0.0924,0.0215,0.001,0.0765,0.0614,1.549
2019-06-25,CTD2,4181518,693105,0.1598,0.1371,0.1177,0.0982,0.0917,0.0899,0.0919,0.0847,0.0886,0.0208,0.001,0.0742,0.0586,2.894
2019-06-25,CTD3,4181698,695238,0.1568,0.1331,0.1126,0.093,0.0864,0.0848,0.0856,0.0793,0.0833,0.0198,0.0009,0.069,0.0554,3.502
2019-06-25,CTD4,4180266,698264,0.1545,0.1309,0.1087,0.0898,0.0825,0.0809,0.0813,0.0756,0.0786,0.019,0.0008,0.0652,0.0513,3.9765
2019-06-25,CTD5,4179450,700268,0.1638,0.1445,0.124,0.0946,0.0875,0.0869,0.088,0.0816,0.0848,0.0201,0.0008,0.0718,0.0564,0.3
2019-06-25,CTD6,4176009,695829,0.1559,0.132,0.1108,0.0913,0.085,0.0819,0.0822,0.0765,0.0801,0.0191,0.0008,0.0666,0.0525,4.013
2019-06-25,CTD7,4176724,690397,0.1605,0.1368,0.116,0.0955,0.089,0.0874,0.0885,0.0818,0.0864,0.0204,0.0008,0.0709,0.0571,2.0795000000000003
2019-06-25,CTD8,4174178,693048,0.1602,0.1367,0.1162,0.0962,0.0893,0.0874,0.0882,0.082,0.0863,0.0204,0.0008,0.0715,0.0566,2.283
2019-06-25,CTD9,4171106,693183,0.1621,0.1415,0.1268,0.1018,0.0925,0.083,0.0844,0.0778,0.081,0.0194,0.0008,0.0657,0.0518,1.062
2019-06-25,CTD10,4170388,695646,0.1585,0.1358,0.1158,0.0934,0.0869,0.0837,0.0847,0.0795,0.0816,0.0197,0.0008,0.0678,0.0537,2.383
2019-06-25,CTD11,4169609,700351,0.1642,0.1348,0.1163,0.0986,0.0912,0.0906,0.0936,0.0802,0.0927,0.023,0.0008,0.0764,0.0631,2.5335
2019-06-25,CTD12,4173438,695414,0.158,0.1346,0.1143,0.094,0.0871,0.0849,0.0862,0.0798,0.0837,0.0199,0.0008,0.069,0.0558,2.801
2019-07-10,CTD1,4187246,695025,0.1343,0.1081,0.087,0.0614,0.0541,0.0498,0.0502,0.0456,0.0467,0.0117,0.0008,0.0334,0.0243,0.925
2019-07-10,CTD2,4181518,693105,0.1428,0.1188,0.0967,0.0724,0.0653,0.0627,0.0634,0.0578,0.0595,0.0145,0.0009,0.0461,0.0354,1.003
2019-07-10,CTD3,4181698,695238,0.1427,0.1186,0.0965,0.0724,0.0647,0.0618,0.0625,0.0574,0.0594,0.0146,0.0008,0.0459,0.0361,1.643
